Board_Edges3_ID,Source,Target,Board,NAICS
2362,00683Q-E,005FF0-E,Fremont Mich Insuracorp Inc Cl A,524126
2366,006842-E,005FF0-E,Fremont Mich Insuracorp Inc Cl A,524126
1025,0049V2-E,064L7R-E,Hastings Mutual Insurance Co.,524126
1024,06P7JR-E,064L7R-E,Hastings Mutual Insurance Co.,524126
1027,06P7KC-E,064L7R-E,Hastings Mutual Insurance Co.,524126
1026,06P7K4-E,064L7R-E,Hastings Mutual Insurance Co.,524126
1028,008RXQ-E,064L7R-E,Hastings Mutual Insurance Co.,524126
1029,06FX6T-E,064L7R-E,Hastings Mutual Insurance Co.,524126
1023,06P7JD-E,064L7R-E,Hastings Mutual Insurance Co.,524126
1695,05G5RY-E,06P4YS-E,Home-Owners Insurance Co.,524126
462,05JNDP-E,58319P10,"Meadowbrook Insurance Group, Inc.",524126
458,005RHQ-E,58319P10,"Meadowbrook Insurance Group, Inc.",524126
461,05JNDN-E,58319P10,"Meadowbrook Insurance Group, Inc.",524126
459,05JNDK-E,58319P10,"Meadowbrook Insurance Group, Inc.",524126
457,00346C-E,58319P10,"Meadowbrook Insurance Group, Inc.",524126
456,005RGZ-E,58319P10,"Meadowbrook Insurance Group, Inc.",524126
455,05JNDB-E,58319P10,"Meadowbrook Insurance Group, Inc.",524126
454,06D3G6-E,58319P10,"Meadowbrook Insurance Group, Inc.",524126
460,05JNDM-E,58319P10,"Meadowbrook Insurance Group, Inc.",524126
2773,007NDQ-E,06NK2S-E,North Pointe Insurance Co.,524126
2772,007NDK-E,06NK2S-E,North Pointe Insurance Co.,524126
2508,05JNDF-E,06S7PN-E,Star Insurance Co.,524126
2509,0093PB-E,06S7PN-E,Star Insurance Co.,524126
2510,005HNZ-E,06S7PN-E,Star Insurance Co.,524126
2511,001LMT-E,06S7PN-E,Star Insurance Co.,524126
2512,05LYQD-E,06S7PN-E,Star Insurance Co.,524126
1020,06N40F-E,064B66-E,Wolverine Mutual Insurance Co.,524126
1967,067H84-E,064CGK-E,Blue Care Network of Michigan,524114
1968,065C9K-E,064CGK-E,Blue Care Network of Michigan,524114
1969,067H9W-E,064CGK-E,Blue Care Network of Michigan,524114
1959,06Y0DB-E,064CGK-E,Blue Care Network of Michigan,524114
1970,065C9G-E,064CGK-E,Blue Care Network of Michigan,524114
1965,067H9T-E,064CGK-E,Blue Care Network of Michigan,524114
1963,067H9H-E,064CGK-E,Blue Care Network of Michigan,524114
1962,067H93-E,064CGK-E,Blue Care Network of Michigan,524114
1960,067HB7-E,064CGK-E,Blue Care Network of Michigan,524114
1966,06Y0DM-E,064CGK-E,Blue Care Network of Michigan,524114
1958,067H9Y-E,064CGK-E,Blue Care Network of Michigan,524114
1957,067H9V-E,064CGK-E,Blue Care Network of Michigan,524114
1956,066104-E,064CGK-E,Blue Care Network of Michigan,524114
1955,067H9K-E,064CGK-E,Blue Care Network of Michigan,524114
1961,067HB8-E,064CGK-E,Blue Care Network of Michigan,524114
1964,067H9N-E,064CGK-E,Blue Care Network of Michigan,524114
793,002HL6-E,05KWFB-E,"Delta Dental, Inc.",524114
792,0055KB-E,05KWFB-E,"Delta Dental, Inc.",524114
2226,006JP6-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114
2234,05JVRZ-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114
2227,0BRH25-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114
2229,0BRH2B-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114
2230,0701HQ-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114
2231,069BZF-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114
2232,0BRH2F-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114
2233,05H48W-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114
2228,0CM0MT-E,05X0DV-E,"Great Lakes Health Plan, Inc.",524114
1888,06D1F7-E,064MXM-E,Health Alliance Plan of Michigan,524114
1889,006HHJ-E,064MXM-E,Health Alliance Plan of Michigan,524114
1886,07B0HW-E,064MXM-E,Health Alliance Plan of Michigan,524114
1890,0CDNWT-E,064MXM-E,Health Alliance Plan of Michigan,524114
1899,06D1G7-E,064MXM-E,Health Alliance Plan of Michigan,524114
1885,07B0HG-E,064MXM-E,Health Alliance Plan of Michigan,524114
1884,06D1DQ-E,064MXM-E,Health Alliance Plan of Michigan,524114
1887,06D1F6-E,064MXM-E,Health Alliance Plan of Michigan,524114
1902,07B0JZ-E,064MXM-E,Health Alliance Plan of Michigan,524114
1901,07B0JT-E,064MXM-E,Health Alliance Plan of Michigan,524114
1895,06D1FZ-E,064MXM-E,Health Alliance Plan of Michigan,524114
1900,07B0JQ-E,064MXM-E,Health Alliance Plan of Michigan,524114
1891,06D1FJ-E,064MXM-E,Health Alliance Plan of Michigan,524114
1898,065LBV-E,064MXM-E,Health Alliance Plan of Michigan,524114
1897,0CZPT1-E,064MXM-E,Health Alliance Plan of Michigan,524114
1896,07B0JF-E,064MXM-E,Health Alliance Plan of Michigan,524114
1894,06D1FV-E,064MXM-E,Health Alliance Plan of Michigan,524114
1893,06D1FR-E,064MXM-E,Health Alliance Plan of Michigan,524114
1892,07B0J4-E,064MXM-E,Health Alliance Plan of Michigan,524114
900,064HQH-E,064CCG-E,Auto-Owners Insurance Group,524113
1619,07DR23-E,05MKJS-E,Accelerator Group LLC,523999
1617,0DCG30-E,05MKJS-E,Accelerator Group LLC,523999
1618,08FDFX-E,05MKJS-E,Accelerator Group LLC,523999
2704,05GJYM-E,06HW7N-E,Ann Arbor Spark Business Accelerator,523999
2702,078394-E,06HW7N-E,Ann Arbor Spark Business Accelerator,523999
2703,001ZRF-E,06HW7N-E,Ann Arbor Spark Business Accelerator,523999
1756,06V6RC-E,07KCTT-E,Asset Acceptance LLC,523999
2824,07KX24-E,05V7SX-E,"Beringea, Inc.",523999
2825,06GT8L-E,05V7SX-E,"Beringea, Inc.",523999
522,09RRBR-E,40432Y10,HPIL Holding,523999
520,004CXD-E,40432Y10,HPIL Holding,523999
521,06NWYL-E,40432Y10,HPIL Holding,523999
1003,06KN1B-E,067Q0C-E,"Michigan Holdings, Inc.",523999
1004,06RWF5-E,067Q0C-E,"Michigan Holdings, Inc.",523999
1005,0957WW-E,067Q0C-E,"Michigan Holdings, Inc.",523999
1006,07J22G-E,067Q0C-E,"Michigan Holdings, Inc.",523999
2402,06KKSR-E,06YWVY-E,Michigan Venture Capital Association,523999
2401,0DJM4B-E,06YWVY-E,Michigan Venture Capital Association,523999
2398,05RB6Z-E,06YWVY-E,Michigan Venture Capital Association,523999
2397,06YZHH-E,06YWVY-E,Michigan Venture Capital Association,523999
2399,05MD8L-E,06YWVY-E,Michigan Venture Capital Association,523999
2403,0CGWH9-E,06YWVY-E,Michigan Venture Capital Association,523999
2400,06BHCF-E,06YWVY-E,Michigan Venture Capital Association,523999
1370,0DTQ0D-E,00CQP6-E,"PDK Energy, Inc.",523999
957,06B8LN-E,06BG5G-E,RDV Corp.,523999
888,0625DH-E,06FVQH-E,Ross Learning LLC /Management/,523999
517,06MMYM-E,80011110,Sandston Corporation,523999
516,005PS4-E,80011110,Sandston Corporation,523999
1012,06LG5P-E,0CZ3DZ-E,Start Garden LLC,523999
881,05XW0B-E,06QBBR-E,The Oxford Investment Group,523999
519,09HP56-E,90255710,"UAN Cultural & Creative Co., Ltd.",523999
518,0BTG06-E,90255710,"UAN Cultural & Creative Co., Ltd.",523999
513,09LX1P-E,90255W10,UAN Power Corp.,523999
514,0CSZQM-E,90255W10,UAN Power Corp.,523999
515,09HP56-E,90255W10,UAN Power Corp.,523999
818,05DYRQ-E,003M0H-E,Greenleaf Trust,523991
817,05DYR5-E,003M0H-E,Greenleaf Trust,523991
1688,05FD34-E,0CJFFP-E,"Auto Club Trust, FSB",523930
1666,004CXD-E,0CMQFQ-E,Azaz Capital Corp.,523930
1077,074N2P-E,006CNQ-E,P&M Corporate Finance LLC,523930
1346,0C3FC8-E,07XB2J-E,Bond Corp.,523920
1267,08B886-E,00101H-E,"Keyco Bond Fund, Inc.",523920
1270,08B87W-E,00101H-E,"Keyco Bond Fund, Inc.",523920
1268,00C9CY-E,00101H-E,"Keyco Bond Fund, Inc.",523920
1269,08B880-E,00101H-E,"Keyco Bond Fund, Inc.",523920
1387,09L8VM-E,07R81P-E,Multi-Bank Services Ltd.,523120
1388,09L8WD-E,07R81P-E,Multi-Bank Services Ltd.,523120
856,07D24S-E,060551-E,Amherst Partners LLC,523110
855,05H278-E,060551-E,Amherst Partners LLC,523110
1328,0BS472-E,07W9SB-E,"R-B Financial/Mortgages, Inc.",522390
3229,0DBY1D-E,00F69K-E,"Protean Payment, Inc.",522320
3228,0DBY1G-E,00F69K-E,"Protean Payment, Inc.",522320
1367,0DKB5Y-E,0876NL-E,"Gold Star Mortgage Financial Group, Inc.",522310
1616,07N048-E,064K04-E,GreenStone Farm Credit Services,522310
1607,07473L-E,064K04-E,GreenStone Farm Credit Services,522310
1598,0DH6HB-E,064K04-E,GreenStone Farm Credit Services,522310
1597,0DH6HH-E,064K04-E,GreenStone Farm Credit Services,522310
1596,0DH6HY-E,064K04-E,GreenStone Farm Credit Services,522310
1595,0D7ZG6-E,064K04-E,GreenStone Farm Credit Services,522310
1599,07N03P-E,064K04-E,GreenStone Farm Credit Services,522310
1600,0D7ZFZ-E,064K04-E,GreenStone Farm Credit Services,522310
1601,07N03S-E,064K04-E,GreenStone Farm Credit Services,522310
1606,0D7ZFR-E,064K04-E,GreenStone Farm Credit Services,522310
1604,007KNH-E,064K04-E,GreenStone Farm Credit Services,522310
1605,0DH6GY-E,064K04-E,GreenStone Farm Credit Services,522310
1608,0770ZL-E,064K04-E,GreenStone Farm Credit Services,522310
1609,07N03Y-E,064K04-E,GreenStone Farm Credit Services,522310
1610,07N040-E,064K04-E,GreenStone Farm Credit Services,522310
1611,0DH6J9-E,064K04-E,GreenStone Farm Credit Services,522310
1612,0D7ZFX-E,064K04-E,GreenStone Farm Credit Services,522310
1613,0DH6GH-E,064K04-E,GreenStone Farm Credit Services,522310
1614,06H1T7-E,064K04-E,GreenStone Farm Credit Services,522310
1615,0DH6FS-E,064K04-E,GreenStone Farm Credit Services,522310
1602,07N03M-E,064K04-E,GreenStone Farm Credit Services,522310
1603,07N03Q-E,064K04-E,GreenStone Farm Credit Services,522310
1308,0B2N6W-E,07ZQGN-E,MVB Mortgage Corp.,522310
1330,0BT0MT-E,07X7T6-E,"Shore Financial Services, Inc.",522310
944,068CC1-E,064KP3-E,Crawford & Winiarski Financial Consulting LLC,522293
1675,005TFT-E,06MKCJ-E,"Midwest Loan Services, Inc.",522292
2691,06ZHXV-E,064HJK-E,Ally Commercial Finance LLC,522291
2690,071TSX-E,064HJK-E,Ally Commercial Finance LLC,522291
2692,066P08-E,064HJK-E,Ally Commercial Finance LLC,522291
1121,07NJB6-E,063YG2-E,DFCU Financial Group LLC,522291
1124,0BQF7X-E,063YG2-E,DFCU Financial Group LLC,522291
1129,0CGR6R-E,063YG2-E,DFCU Financial Group LLC,522291
1128,07NJ9Q-E,063YG2-E,DFCU Financial Group LLC,522291
1127,068Y8F-E,063YG2-E,DFCU Financial Group LLC,522291
1126,07NJBM-E,063YG2-E,DFCU Financial Group LLC,522291
1130,07NJBV-E,063YG2-E,DFCU Financial Group LLC,522291
1125,07NJBJ-E,063YG2-E,DFCU Financial Group LLC,522291
1123,07HV7V-E,063YG2-E,DFCU Financial Group LLC,522291
1122,07NJ9D-E,063YG2-E,DFCU Financial Group LLC,522291
447,07BKFF-E,02005N10,Ally Financial Inc,522220
449,05MXQK-E,02005N10,Ally Financial Inc,522220
445,05F6H1-E,02005N10,Ally Financial Inc,522220
446,05F49Y-E,02005N10,Ally Financial Inc,522220
452,06QSNS-E,02005N10,Ally Financial Inc,522220
451,004MBH-E,02005N10,Ally Financial Inc,522220
453,0D42CT-E,02005N10,Ally Financial Inc,522220
448,05H32Y-E,02005N10,Ally Financial Inc,522220
450,05F0ND-E,02005N10,Ally Financial Inc,522220
2780,05FGP0-E,000DQ5-E,Chrysler Financial Corp.,522220
2781,05HK54-E,000DQ5-E,Chrysler Financial Corp.,522220
464,05G210-E,22531010,Credit Acceptance Corporation,522220
466,0044GX-E,22531010,Credit Acceptance Corporation,522220
465,002HY3-E,22531010,Credit Acceptance Corporation,522220
463,05FH7W-E,22531010,Credit Acceptance Corporation,522220
2348,0DNKNS-E,000KN5-E,Ford Motor Credit Company,522220
2347,061LSX-E,000KN5-E,Ford Motor Credit Company,522220
2346,06SQ4C-E,000KN5-E,Ford Motor Credit Company,522220
2350,06WWBZ-E,000KN5-E,Ford Motor Credit Company,522220
2351,0DNKP7-E,000KN5-E,Ford Motor Credit Company,522220
2353,071GPC-E,000KN5-E,Ford Motor Credit Company,522220
2352,0BQKWX-E,000KN5-E,Ford Motor Credit Company,522220
2349,0676HB-E,000KN5-E,Ford Motor Credit Company,522220
894,062XPR-E,05L911-E,"Signature Financial Group, Inc.",522220
1741,06FXMC-E,07P6MX-E,Dow Chemical Employees' Credit Union,522130
1363,0D7XDK-E,07PN7S-E,Michigan State University Federal Credit Union,522130
2467,006G8B-E,0CMDPT-E,First Federal of Northern Michigan,522120
2470,006DLP-E,0CMDPT-E,First Federal of Northern Michigan,522120
2471,0073M0-E,0CMDPT-E,First Federal of Northern Michigan,522120
2468,0073LM-E,0CMDPT-E,First Federal of Northern Michigan,522120
2466,0D686V-E,0CMDPT-E,First Federal of Northern Michigan,522120
2469,004WY5-E,0CMDPT-E,First Federal of Northern Michigan,522120
507,0D686V-E,32021X10,"First Federal Of Northern Michigan Bancorp, Inc.",522120
511,004WY5-E,32021X10,"First Federal Of Northern Michigan Bancorp, Inc.",522120
512,006DLP-E,32021X10,"First Federal Of Northern Michigan Bancorp, Inc.",522120
510,0D80FG-E,32021X10,"First Federal Of Northern Michigan Bancorp, Inc.",522120
508,006G8B-E,32021X10,"First Federal Of Northern Michigan Bancorp, Inc.",522120
509,06ZYS2-E,32021X10,"First Federal Of Northern Michigan Bancorp, Inc.",522120
506,067B8N-E,32021X10,"First Federal Of Northern Michigan Bancorp, Inc.",522120
505,0DV8BV-E,32021X10,"First Federal Of Northern Michigan Bancorp, Inc.",522120
2105,005Z3N-E,06NHV4-E,"Flagstar Bank, FSB",522120
2104,00C1SN-E,06NHV4-E,"Flagstar Bank, FSB",522120
2112,064S0W-E,06NHV4-E,"Flagstar Bank, FSB",522120
2107,05G07B-E,06NHV4-E,"Flagstar Bank, FSB",522120
2108,003WMZ-E,06NHV4-E,"Flagstar Bank, FSB",522120
2109,05KHQ7-E,06NHV4-E,"Flagstar Bank, FSB",522120
2110,05G079-E,06NHV4-E,"Flagstar Bank, FSB",522120
2111,076N9J-E,06NHV4-E,"Flagstar Bank, FSB",522120
2113,061TFX-E,06NHV4-E,"Flagstar Bank, FSB",522120
2103,05G07C-E,06NHV4-E,"Flagstar Bank, FSB",522120
2106,00CDQK-E,06NHV4-E,"Flagstar Bank, FSB",522120
2484,05J4MZ-E,05S3DY-E,Sturgis Bank & Trust Co.,522120
2486,05YPL3-E,05S3DY-E,Sturgis Bank & Trust Co.,522120
2483,003RH5-E,05S3DY-E,Sturgis Bank & Trust Co.,522120
2485,05YPL1-E,05S3DY-E,Sturgis Bank & Trust Co.,522120
2487,005QWH-E,05S3DY-E,Sturgis Bank & Trust Co.,522120
1672,0055ZW-E,0B38QV-E,Ann Arbor State Bank (Michigan),522110
2647,0092N4-E,0CHBN9-E,Bank of Birmingham (Michigan),522110
2645,0092LM-E,0CHBN9-E,Bank of Birmingham (Michigan),522110
2646,0783NV-E,0CHBN9-E,Bank of Birmingham (Michigan),522110
1682,00873J-E,073GXX-E,Bank of Michigan,522110
1683,0088T7-E,06Q7NY-E,Capitol National Bank,522110
2216,0CZJGZ-E,084LZ6-E,"Century Bank & Trust (Coldwater, Michigan)",522110
2209,0CZJH6-E,084LZ6-E,"Century Bank & Trust (Coldwater, Michigan)",522110
2208,0CZJGD-E,084LZ6-E,"Century Bank & Trust (Coldwater, Michigan)",522110
2211,0CZJGK-E,084LZ6-E,"Century Bank & Trust (Coldwater, Michigan)",522110
2212,0CZJHC-E,084LZ6-E,"Century Bank & Trust (Coldwater, Michigan)",522110
2213,0CZJHR-E,084LZ6-E,"Century Bank & Trust (Coldwater, Michigan)",522110
2214,0661ZP-E,084LZ6-E,"Century Bank & Trust (Coldwater, Michigan)",522110
2215,0CZJJ9-E,084LZ6-E,"Century Bank & Trust (Coldwater, Michigan)",522110
2210,0CZJJN-E,084LZ6-E,"Century Bank & Trust (Coldwater, Michigan)",522110
2207,0CZJHW-E,084LZ6-E,"Century Bank & Trust (Coldwater, Michigan)",522110
2291,06HZQY-E,05KG9X-E,Chelsea State Bank,522110
2292,067YSG-E,05KG9X-E,Chelsea State Bank,522110
2293,07MZ4T-E,05KG9X-E,Chelsea State Bank,522110
2294,06H19Q-E,05KG9X-E,Chelsea State Bank,522110
2295,07MZ4Q-E,05KG9X-E,Chelsea State Bank,522110
2297,05G123-E,05KG9X-E,Chelsea State Bank,522110
2290,07MZ5X-E,05KG9X-E,Chelsea State Bank,522110
2289,0CZBX0-E,05KG9X-E,Chelsea State Bank,522110
2296,0CZBX9-E,05KG9X-E,Chelsea State Bank,522110
1954,06BRLZ-E,06PFDY-E,Chemical Bank,522110
1953,05DVS2-E,06PFDY-E,Chemical Bank,522110
1952,06C2N9-E,06PFDY-E,Chemical Bank,522110
1951,05X3BJ-E,06PFDY-E,Chemical Bank,522110
1949,05DW27-E,06PFDY-E,Chemical Bank,522110
1946,06C2MS-E,06PFDY-E,Chemical Bank,522110
1950,06C2N4-E,06PFDY-E,Chemical Bank,522110
1945,07B3SW-E,06PFDY-E,Chemical Bank,522110
1944,005DT8-E,06PFDY-E,Chemical Bank,522110
1943,00CJV9-E,06PFDY-E,Chemical Bank,522110
1942,05DW24-E,06PFDY-E,Chemical Bank,522110
1941,05KM5V-E,06PFDY-E,Chemical Bank,522110
1940,05G2FP-E,06PFDY-E,Chemical Bank,522110
1939,006TPP-E,06PFDY-E,Chemical Bank,522110
1947,0031CR-E,06PFDY-E,Chemical Bank,522110
1948,05DW26-E,06PFDY-E,Chemical Bank,522110
2001,06LF1X-E,06VXPQ-E,ChoiceOne Bank,522110
2000,0B0R1D-E,06VXPQ-E,ChoiceOne Bank,522110
1999,079DM8-E,06VXPQ-E,ChoiceOne Bank,522110
1998,008S7K-E,06VXPQ-E,ChoiceOne Bank,522110
1997,004QJH-E,06VXPQ-E,ChoiceOne Bank,522110
1988,004QH3-E,06VXPQ-E,ChoiceOne Bank,522110
2002,004QL3-E,06VXPQ-E,ChoiceOne Bank,522110
1996,06LF1J-E,06VXPQ-E,ChoiceOne Bank,522110
1987,06LF1L-E,06VXPQ-E,ChoiceOne Bank,522110
1989,0047R0-E,06VXPQ-E,ChoiceOne Bank,522110
1990,06LF1R-E,06VXPQ-E,ChoiceOne Bank,522110
1991,004QHN-E,06VXPQ-E,ChoiceOne Bank,522110
1992,06LF21-E,06VXPQ-E,ChoiceOne Bank,522110
1993,0642VJ-E,06VXPQ-E,ChoiceOne Bank,522110
1994,06LF1G-E,06VXPQ-E,ChoiceOne Bank,522110
1995,00683X-E,06VXPQ-E,ChoiceOne Bank,522110
2388,0CNQMB-E,005QGT-E,Citizens National Bank of Cheboygan,522110
2386,094N65-E,005QGT-E,Citizens National Bank of Cheboygan,522110
2385,06G7KW-E,005QGT-E,Citizens National Bank of Cheboygan,522110
2384,0059QN-E,005QGT-E,Citizens National Bank of Cheboygan,522110
2383,061502-E,005QGT-E,Citizens National Bank of Cheboygan,522110
2389,061504-E,005QGT-E,Citizens National Bank of Cheboygan,522110
2387,06G7KZ-E,005QGT-E,Citizens National Bank of Cheboygan,522110
2526,0DVM4X-E,06RHGG-E,Clarkston State Bank,522110
2525,0DR00C-E,06RHGG-E,Clarkston State Bank,522110
2524,065B8T-E,06RHGG-E,Clarkston State Bank,522110
2527,0770PD-E,06RHGG-E,Clarkston State Bank,522110
2523,068QKH-E,06RHGG-E,Clarkston State Bank,522110
2477,06MM2Q-E,06VKQ7-E,Community Shores Bank,522110
2476,0BK651-E,06VKQ7-E,Community Shores Bank,522110
2475,006X23-E,06VKQ7-E,Community Shores Bank,522110
2474,006X1W-E,06VKQ7-E,Community Shores Bank,522110
2472,0DD7WH-E,06VKQ7-E,Community Shores Bank,522110
2473,006X1Q-E,06VKQ7-E,Community Shores Bank,522110
2614,0CSY5C-E,05X6CW-E,Crestmark Bank,522110
2611,0CSY5T-E,05X6CW-E,Crestmark Bank,522110
2612,0CSY68-E,05X6CW-E,Crestmark Bank,522110
2613,0BK6X7-E,05X6CW-E,Crestmark Bank,522110
2415,0DXQMC-E,060M64-E,Dart Bank,522110
2411,0DXQPV-E,060M64-E,Dart Bank,522110
2412,0DXQP5-E,060M64-E,Dart Bank,522110
2414,07JXJ2-E,060M64-E,Dart Bank,522110
2416,0DXQP0-E,060M64-E,Dart Bank,522110
2417,0DXQM6-E,060M64-E,Dart Bank,522110
2413,0DXQMT-E,060M64-E,Dart Bank,522110
2187,09JM1C-E,06PWH9-E,Eastern Michigan Bank,522110
2189,09JM3R-E,06PWH9-E,Eastern Michigan Bank,522110
2191,09JM6D-E,06PWH9-E,Eastern Michigan Bank,522110
2188,06PWHD-E,06PWH9-E,Eastern Michigan Bank,522110
2192,0CK99N-E,06PWH9-E,Eastern Michigan Bank,522110
2193,0CK99K-E,06PWH9-E,Eastern Michigan Bank,522110
2194,06PWHJ-E,06PWH9-E,Eastern Michigan Bank,522110
2195,09JM4V-E,06PWH9-E,Eastern Michigan Bank,522110
2196,0CZWHW-E,06PWH9-E,Eastern Michigan Bank,522110
2190,09JM4B-E,06PWH9-E,Eastern Michigan Bank,522110
2405,075DY1-E,07RPZ0-E,Edgewater Bank,522110
2406,0DD7Q5-E,07RPZ0-E,Edgewater Bank,522110
2407,0DD7R4-E,07RPZ0-E,Edgewater Bank,522110
2408,0DD7RK-E,07RPZ0-E,Edgewater Bank,522110
2409,0DD7SN-E,07RPZ0-E,Edgewater Bank,522110
2410,0DNSDG-E,07RPZ0-E,Edgewater Bank,522110
2404,0DD7PB-E,07RPZ0-E,Edgewater Bank,522110
2330,05JNCV-E,06VB92-E,First National Bank in Howell (Michigan),522110
2336,06P017-E,06VB92-E,First National Bank in Howell (Michigan),522110
2333,0DQJTT-E,06VB92-E,First National Bank in Howell (Michigan),522110
2332,00BT6T-E,06VB92-E,First National Bank in Howell (Michigan),522110
2337,05JND7-E,06VB92-E,First National Bank in Howell (Michigan),522110
2331,0BGHL1-E,06VB92-E,First National Bank in Howell (Michigan),522110
2334,05JNCY-E,06VB92-E,First National Bank in Howell (Michigan),522110
2335,0048HS-E,06VB92-E,First National Bank in Howell (Michigan),522110
2776,00907M-E,084ZPT-E,Firstbank,522110
2777,05GSMJ-E,084ZPT-E,Firstbank,522110
2354,07752C-E,07ZVYG-E,Grand River Bank,522110
2355,07752H-E,07ZVYG-E,Grand River Bank,522110
2360,07DT7G-E,07ZVYG-E,Grand River Bank,522110
2356,07DT6Z-E,07ZVYG-E,Grand River Bank,522110
2357,0044HP-E,07ZVYG-E,Grand River Bank,522110
2361,07DT7M-E,07ZVYG-E,Grand River Bank,522110
2358,00D7YN-E,07ZVYG-E,Grand River Bank,522110
2359,0C8D79-E,07ZVYG-E,Grand River Bank,522110
2734,0D8HWY-E,06VG0B-E,Hantz Bank,522110
2732,0BVTGN-E,06VG0B-E,Hantz Bank,522110
2733,0099FK-E,06VG0B-E,Hantz Bank,522110
2748,005W85-E,07C0G2-E,"Independent Bank (Ionia, Michigan)",522110
2747,0CTG9C-E,07C0G2-E,"Independent Bank (Ionia, Michigan)",522110
2749,004WX2-E,07C0G2-E,"Independent Bank (Ionia, Michigan)",522110
2037,094XXP-E,06STBL-E,Isabella Bank,522110
2038,00CCDS-E,06STBL-E,Isabella Bank,522110
2039,0064D6-E,06STBL-E,Isabella Bank,522110
2040,06PZXX-E,06STBL-E,Isabella Bank,522110
2041,00CCCW-E,06STBL-E,Isabella Bank,522110
2036,00CCF4-E,06STBL-E,Isabella Bank,522110
2042,0CN1P5-E,06STBL-E,Isabella Bank,522110
2034,05DWYF-E,06STBL-E,Isabella Bank,522110
2043,05M65Y-E,06STBL-E,Isabella Bank,522110
2031,05M658-E,06STBL-E,Isabella Bank,522110
2033,05M65D-E,06STBL-E,Isabella Bank,522110
2032,0852WV-E,06STBL-E,Isabella Bank,522110
2035,05DWYG-E,06STBL-E,Isabella Bank,522110
1073,0722BH-E,085S6R-E,"Kalamazoo County State Bank, Inc.",522110
2640,008G8T-E,06PTZQ-E,Keystone Community Bank,522110
2639,007T5H-E,06PTZQ-E,Keystone Community Bank,522110
2641,05GSMJ-E,06PTZQ-E,Keystone Community Bank,522110
2327,05H2F4-E,005R7Q-E,Lapeer County Bank & Trust Co.,522110
2329,05H2FD-E,005R7Q-E,Lapeer County Bank & Trust Co.,522110
2328,05H2DZ-E,005R7Q-E,Lapeer County Bank & Trust Co.,522110
2324,05H2FB-E,005R7Q-E,Lapeer County Bank & Trust Co.,522110
2325,05LG7Z-E,005R7Q-E,Lapeer County Bank & Trust Co.,522110
2326,0D03YQ-E,005R7Q-E,Lapeer County Bank & Trust Co.,522110
2323,0D03YG-E,005R7Q-E,Lapeer County Bank & Trust Co.,522110
2322,05H2F8-E,005R7Q-E,Lapeer County Bank & Trust Co.,522110
2828,09WGXG-E,07N2B7-E,Level One Bank,522110
2829,0B9GNG-E,07N2B7-E,Level One Bank,522110
2736,05JP3L-E,0788F5-E,Livingston Community Bank,522110
2735,0BVTGN-E,0788F5-E,Livingston Community Bank,522110
2737,05JP3P-E,0788F5-E,Livingston Community Bank,522110
2068,08BFRT-E,06S64S-E,Macatawa Bank,522110
2057,05GYH1-E,06S64S-E,Macatawa Bank,522110
2058,07GGZ0-E,06S64S-E,Macatawa Bank,522110
2059,0B2C6V-E,06S64S-E,Macatawa Bank,522110
2060,0B2C7V-E,06S64S-E,Macatawa Bank,522110
2061,0B53HQ-E,06S64S-E,Macatawa Bank,522110
2062,07KQH0-E,06S64S-E,Macatawa Bank,522110
2063,05GYGY-E,06S64S-E,Macatawa Bank,522110
2064,05KQL8-E,06S64S-E,Macatawa Bank,522110
2065,081QQX-E,06S64S-E,Macatawa Bank,522110
2067,067BGN-E,06S64S-E,Macatawa Bank,522110
2066,00C8ZQ-E,06S64S-E,Macatawa Bank,522110
2258,006Q61-E,06VS72-E,mBank,522110
2255,06NH32-E,06VS72-E,mBank,522110
2261,05KLTM-E,06VS72-E,mBank,522110
2260,06HWLD-E,06VS72-E,mBank,522110
2256,004717-E,06VS72-E,mBank,522110
2257,009WRL-E,06VS72-E,mBank,522110
2254,05J7WW-E,06VS72-E,mBank,522110
2253,05H278-E,06VS72-E,mBank,522110
2259,006Q63-E,06VS72-E,mBank,522110
2164,05H31S-E,06SC5S-E,Mercantile Bank of Michigan,522110
2163,002WM1-E,06SC5S-E,Mercantile Bank of Michigan,522110
2165,05H31M-E,06SC5S-E,Mercantile Bank of Michigan,522110
2159,05H31F-E,06SC5S-E,Mercantile Bank of Michigan,522110
2157,00DHWK-E,06SC5S-E,Mercantile Bank of Michigan,522110
2158,05HSKM-E,06SC5S-E,Mercantile Bank of Michigan,522110
